period,PE
2023-09-16 08:00:00,2974
2023-09-16 09:00:00,2948
2023-09-16 10:00:00,2980
2023-09-16 11:00:00,3062
2023-09-16 12:00:00,3179
2023-09-16 13:00:00,3395
2023-09-16 14:00:00,3581
2023-09-16 15:00:00,3708
2023-09-16 16:00:00,3796
2023-09-16 17:00:00,3894
2023-09-16 18:00:00,3969
2023-09-16 19:00:00,4074
2023-09-16 20:00:00,4194
2023-09-16 21:00:00,4316
2023-09-16 22:00:00,4344
2023-09-16 23:00:00,4255
2023-09-17 00:00:00,4170
2023-09-17 01:00:00,4064
2023-09-17 02:00:00,3878
2023-09-17 03:00:00,3679
2023-09-17 04:00:00,3452
2023-09-17 05:00:00,3265
2023-09-17 06:00:00,3109
2023-09-17 07:00:00,3001
2023-09-17 08:00:00,2920
2023-09-17 09:00:00,2888
2023-09-17 10:00:00,2907
2023-09-17 11:00:00,2952
2023-09-17 12:00:00,3055
2023-09-17 13:00:00,3281
2023-09-17 14:00:00,3517
2023-09-17 15:00:00,3699
2023-09-17 16:00:00,3876
2023-09-17 17:00:00,4057
2023-09-17 18:00:00,4187
2023-09-17 19:00:00,4228
2023-09-17 20:00:00,4243
2023-09-17 21:00:00,4288
2023-09-17 22:00:00,4331
2023-09-17 23:00:00,4335
2023-09-18 00:00:00,4368
2023-09-18 01:00:00,4307
2023-09-18 02:00:00,4133
2023-09-18 03:00:00,3957
2023-09-18 04:00:00,3709
2023-09-18 05:00:00,3527
2023-09-18 06:00:00,3371
2023-09-18 07:00:00,3278
2023-09-18 08:00:00,3224
2023-09-18 09:00:00,3248
2023-09-18 10:00:00,3403
2023-09-18 11:00:00,3739
2023-09-18 12:00:00,4006
2023-09-18 13:00:00,4172
2023-09-18 14:00:00,4216
2023-09-18 15:00:00,4299
2023-09-18 16:00:00,4347
2023-09-18 17:00:00,4399
2023-09-18 18:00:00,4418
2023-09-18 19:00:00,4394
2023-09-18 20:00:00,4389
2023-09-18 21:00:00,4424
2023-09-18 22:00:00,4502
2023-09-18 23:00:00,4450
2023-09-19 00:00:00,4412
2023-09-19 01:00:00,4308
2023-09-19 02:00:00,4125
2023-09-19 03:00:00,3818
2023-09-19 04:00:00,3525
2023-09-19 05:00:00,3311
2023-09-19 06:00:00,3162
2023-09-19 07:00:00,3056
2023-09-19 08:00:00,3024
2023-09-19 09:00:00,3022
2023-09-19 10:00:00,3207
2023-09-19 11:00:00,3528
2023-09-19 12:00:00,3730
2023-09-19 13:00:00,3915
2023-09-19 14:00:00,3999
2023-09-19 15:00:00,4104
2023-09-19 16:00:00,4186
2023-09-19 17:00:00,4285
2023-09-19 18:00:00,4320
2023-09-19 19:00:00,4332
2023-09-19 20:00:00,4368
2023-09-19 21:00:00,4452
2023-09-19 22:00:00,4479
2023-09-19 23:00:00,4385
2023-09-20 00:00:00,4359
2023-09-20 01:00:00,4238
2023-09-20 02:00:00,3995
2023-09-20 03:00:00,3702
2023-09-20 04:00:00,3374
2023-09-20 05:00:00,3162
2023-09-20 06:00:00,3024
2023-09-20 07:00:00,2944
2023-09-20 08:00:00,2928
2023-09-20 09:00:00,2970
2023-09-20 10:00:00,3156
2023-09-20 11:00:00,3475
2023-09-20 12:00:00,3690
2023-09-20 13:00:00,3842
2023-09-20 14:00:00,3976
2023-09-20 15:00:00,4095
2023-09-20 16:00:00,4143
2023-09-20 17:00:00,4279
2023-09-20 18:00:00,4340
2023-09-20 19:00:00,4424
2023-09-20 20:00:00,4459
2023-09-20 21:00:00,4535
2023-09-20 22:00:00,4576
2023-09-20 23:00:00,4519
2023-09-21 00:00:00,4455
2023-09-21 01:00:00,4346
2023-09-21 02:00:00,4077
2023-09-21 03:00:00,3794
2023-09-21 04:00:00,3457
2023-09-21 05:00:00,3244
2023-09-21 06:00:00,3099
2023-09-21 07:00:00,2979
2023-09-21 08:00:00,2977
2023-09-21 09:00:00,3005
2023-09-21 10:00:00,3180
2023-09-21 11:00:00,3470
2023-09-21 12:00:00,3698
2023-09-21 13:00:00,3843
2023-09-21 14:00:00,3962
2023-09-21 15:00:00,4073
2023-09-21 16:00:00,4122
2023-09-21 17:00:00,4225
2023-09-21 18:00:00,4291
2023-09-21 19:00:00,4350
2023-09-21 20:00:00,4415
2023-09-21 21:00:00,4457
2023-09-21 22:00:00,4431
2023-09-21 23:00:00,4284
2023-09-22 00:00:00,4267
2023-09-22 01:00:00,4157
2023-09-22 02:00:00,3941
2023-09-22 03:00:00,3688
2023-09-22 04:00:00,3405
2023-09-22 05:00:00,3192
2023-09-22 06:00:00,3038
2023-09-22 07:00:00,2936
2023-09-22 08:00:00,2894
2023-09-22 09:00:00,2943
2023-09-22 10:00:00,3137
2023-09-22 11:00:00,3445
2023-09-22 12:00:00,3658
2023-09-22 13:00:00,3845
2023-09-22 14:00:00,3927
2023-09-22 15:00:00,4036
2023-09-22 16:00:00,4091
2023-09-22 17:00:00,4131
2023-09-22 18:00:00,4146
2023-09-22 19:00:00,4115
2023-09-22 20:00:00,4082
2023-09-22 21:00:00,4048
2023-09-22 22:00:00,4017
2023-09-22 23:00:00,3955
2023-09-23 00:00:00,3951
2023-09-23 01:00:00,3846
2023-09-23 02:00:00,3685
2023-09-23 03:00:00,3495
2023-09-23 04:00:00,3286
2023-09-23 05:00:00,3114
2023-09-23 06:00:00,2970
2023-09-23 07:00:00,2882
2023-09-23 08:00:00,2839
2023-09-23 09:00:00,2829
2023-09-23 10:00:00,2876
2023-09-23 11:00:00,2984
2023-09-23 12:00:00,3131
2023-09-23 13:00:00,3323
2023-09-23 14:00:00,3508
2023-09-23 15:00:00,3635
2023-09-23 16:00:00,3698
2023-09-23 17:00:00,3740
2023-09-23 18:00:00,3721
2023-09-23 19:00:00,3679
2023-09-23 20:00:00,3669
2023-09-23 21:00:00,3672
2023-09-23 22:00:00,3698
2023-09-23 23:00:00,3717
2023-09-24 00:00:00,3744
2023-09-24 01:00:00,3661
2023-09-24 02:00:00,3536
2023-09-24 03:00:00,3388
2023-09-24 04:00:00,3225
2023-09-24 05:00:00,3078
2023-09-24 06:00:00,2967
2023-09-24 07:00:00,2892
2023-09-24 08:00:00,2850
2023-09-24 09:00:00,2838
2023-09-24 10:00:00,2882
2023-09-24 11:00:00,2977
2023-09-24 12:00:00,3099
2023-09-24 13:00:00,3302
2023-09-24 14:00:00,3515
2023-09-24 15:00:00,3679
2023-09-24 16:00:00,3789
2023-09-24 17:00:00,3871
2023-09-24 18:00:00,3891
2023-09-24 19:00:00,3895
2023-09-24 20:00:00,3907
2023-09-24 21:00:00,3933
2023-09-24 22:00:00,3974
2023-09-24 23:00:00,4019
2023-09-25 00:00:00,4029
2023-09-25 01:00:00,3928
2023-09-25 02:00:00,3753
2023-09-25 03:00:00,3601
2023-09-25 04:00:00,3393
2023-09-25 05:00:00,3220
2023-09-25 06:00:00,3098
2023-09-25 07:00:00,3025
2023-09-25 08:00:00,2975
2023-09-25 09:00:00,3036
2023-09-25 10:00:00,3175
2023-09-25 11:00:00,3477
2023-09-25 12:00:00,3698
2023-09-25 13:00:00,3910
2023-09-25 14:00:00,3987
2023-09-25 15:00:00,4113
2023-09-25 16:00:00,4148
2023-09-25 17:00:00,4150
2023-09-25 18:00:00,4127
2023-09-25 19:00:00,4097
2023-09-25 20:00:00,4041
2023-09-25 21:00:00,4012
2023-09-25 22:00:00,4073
2023-09-25 23:00:00,4073
2023-09-26 00:00:00,4073
2023-09-26 01:00:00,3937
2023-09-26 02:00:00,3801
2023-09-26 03:00:00,3568
2023-09-26 04:00:00,3322
2023-09-26 05:00:00,3107
2023-09-26 06:00:00,2981
2023-09-26 07:00:00,2913
2023-09-26 08:00:00,2867
2023-09-26 09:00:00,2916
2023-09-26 10:00:00,3109
2023-09-26 11:00:00,3449
2023-09-26 12:00:00,3719
2023-09-26 13:00:00,3872
2023-09-26 14:00:00,3911
2023-09-26 15:00:00,3952
2023-09-26 16:00:00,4020
2023-09-26 17:00:00,4025
2023-09-26 18:00:00,4002
2023-09-26 19:00:00,3968
2023-09-26 20:00:00,3958
2023-09-26 21:00:00,4008
2023-09-26 22:00:00,4056
2023-09-26 23:00:00,4069
2023-09-27 00:00:00,4080
2023-09-27 01:00:00,3972
2023-09-27 02:00:00,3789
2023-09-27 03:00:00,3541
2023-09-27 04:00:00,3300
2023-09-27 05:00:00,3110
2023-09-27 06:00:00,2980
2023-09-27 07:00:00,2926
2023-09-27 08:00:00,2882
2023-09-27 09:00:00,2923
2023-09-27 10:00:00,3116
2023-09-27 11:00:00,3465
2023-09-27 12:00:00,3710
2023-09-27 13:00:00,3810
2023-09-27 14:00:00,3798
2023-09-27 15:00:00,3823
2023-09-27 16:00:00,3894
2023-09-27 17:00:00,3925
2023-09-27 18:00:00,3951
2023-09-27 19:00:00,3957
2023-09-27 20:00:00,3961
2023-09-27 21:00:00,3989
2023-09-27 22:00:00,4018
2023-09-27 23:00:00,4001
2023-09-28 00:00:00,4054
2023-09-28 01:00:00,3961
2023-09-28 02:00:00,3733
2023-09-28 03:00:00,3514
2023-09-28 04:00:00,3259
2023-09-28 05:00:00,3069
2023-09-28 06:00:00,2956
2023-09-28 07:00:00,2877
2023-09-28 08:00:00,2868
2023-09-28 09:00:00,2887
2023-09-28 10:00:00,3098
2023-09-28 11:00:00,3445
2023-09-28 12:00:00,3708
2023-09-28 13:00:00,3849
2023-09-28 14:00:00,3897
2023-09-28 15:00:00,3931
2023-09-28 16:00:00,3967
2023-09-28 17:00:00,3995
2023-09-28 18:00:00,3991
2023-09-28 19:00:00,3972
2023-09-28 20:00:00,3946
2023-09-28 21:00:00,3958
2023-09-28 22:00:00,3991
2023-09-28 23:00:00,4020
2023-09-29 00:00:00,4058
2023-09-29 01:00:00,3957
2023-09-29 02:00:00,3776
2023-09-29 03:00:00,3529
2023-09-29 04:00:00,3322
2023-09-29 05:00:00,3132
2023-09-29 06:00:00,3001
2023-09-29 07:00:00,2948
2023-09-29 08:00:00,2903
2023-09-29 09:00:00,2967
2023-09-29 10:00:00,3145
2023-09-29 11:00:00,3505
2023-09-29 12:00:00,3741
2023-09-29 13:00:00,3875
2023-09-29 14:00:00,3946
2023-09-29 15:00:00,4014
2023-09-29 16:00:00,4048
2023-09-29 17:00:00,4058
2023-09-29 18:00:00,4060
2023-09-29 19:00:00,4046
2023-09-29 20:00:00,4011
2023-09-29 21:00:00,4000
2023-09-29 22:00:00,4020
2023-09-29 23:00:00,4002
2023-09-30 00:00:00,3990
2023-09-30 01:00:00,3882
2023-09-30 02:00:00,3720
2023-09-30 03:00:00,3523
2023-09-30 04:00:00,3318
2023-09-30 05:00:00,3130
2023-09-30 06:00:00,3006
2023-09-30 07:00:00,2918
2023-09-30 08:00:00,2873
2023-09-30 09:00:00,2877
2023-09-30 10:00:00,2931
2023-09-30 11:00:00,3051
2023-09-30 12:00:00,3186
2023-09-30 13:00:00,3368
2023-09-30 14:00:00,3527
2023-09-30 15:00:00,3643
2023-09-30 16:00:00,3705
2023-09-30 17:00:00,3709
2023-09-30 18:00:00,3710
2023-09-30 19:00:00,3699
2023-09-30 20:00:00,3708
2023-09-30 21:00:00,3735
2023-09-30 22:00:00,3771
2023-09-30 23:00:00,3813
2023-10-01 00:00:00,3851
2023-10-01 01:00:00,3772
2023-10-01 02:00:00,3631
2023-10-01 03:00:00,3454
2023-10-01 04:00:00,3278
2023-10-01 05:00:00,3132
2023-10-01 06:00:00,3004
2023-10-01 07:00:00,2915
2023-10-01 08:00:00,2858
2023-10-01 09:00:00,2841
2023-10-01 10:00:00,2873
2023-10-01 11:00:00,2950
2023-10-01 12:00:00,3042
2023-10-01 13:00:00,3238
2023-10-01 14:00:00,3446
2023-10-01 15:00:00,3607
2023-10-01 16:00:00,3738
2023-10-01 17:00:00,3864
2023-10-01 18:00:00,3964
2023-10-01 19:00:00,4055
2023-10-01 20:00:00,4127
2023-10-01 21:00:00,4225
2023-10-01 22:00:00,4341
2023-10-01 23:00:00,4322
2023-10-02 00:00:00,4357
2023-10-02 01:00:00,4242
2023-10-02 02:00:00,4018
2023-10-02 03:00:00,3791
2023-10-02 04:00:00,3532
2023-10-02 05:00:00,3326
2023-10-02 06:00:00,3120
2023-10-02 07:00:00,3024
2023-10-02 08:00:00,3029
2023-10-02 09:00:00,3045
2023-10-02 10:00:00,3229
2023-10-02 11:00:00,3579
2023-10-02 12:00:00,3808
2023-10-02 13:00:00,4005
2023-10-02 14:00:00,4135
2023-10-02 15:00:00,4300
2023-10-02 16:00:00,4440
2023-10-02 17:00:00,4585
2023-10-02 18:00:00,4716
2023-10-02 19:00:00,4814
2023-10-02 20:00:00,4871
2023-10-02 21:00:00,4925
2023-10-02 22:00:00,4947
2023-10-02 23:00:00,4875
2023-10-03 00:00:00,4860
2023-10-03 01:00:00,4664
2023-10-03 02:00:00,4409
2023-10-03 03:00:00,4074
2023-10-03 04:00:00,3725
2023-10-03 05:00:00,3460
2023-10-03 06:00:00,3310
2023-10-03 07:00:00,3180
2023-10-03 08:00:00,3127
2023-10-03 09:00:00,3145
2023-10-03 10:00:00,3301
2023-10-03 11:00:00,3654
2023-10-03 12:00:00,3880
2023-10-03 13:00:00,4027
2023-10-03 14:00:00,4188
2023-10-03 15:00:00,4386
2023-10-03 16:00:00,4539
2023-10-03 17:00:00,4690
2023-10-03 18:00:00,4869
2023-10-03 19:00:00,5014
2023-10-03 20:00:00,5097
2023-10-03 21:00:00,5204
2023-10-03 22:00:00,5230
2023-10-03 23:00:00,5123
2023-10-04 00:00:00,5006
2023-10-04 01:00:00,4798
2023-10-04 02:00:00,4497
2023-10-04 03:00:00,4181
2023-10-04 04:00:00,3854
2023-10-04 05:00:00,3574
2023-10-04 06:00:00,3437
2023-10-04 07:00:00,3286
2023-10-04 08:00:00,3249
2023-10-04 09:00:00,3231
2023-10-04 10:00:00,3372
2023-10-04 11:00:00,3717
2023-10-04 12:00:00,3982
2023-10-04 13:00:00,4176
2023-10-04 14:00:00,4369
2023-10-04 15:00:00,4620
2023-10-04 16:00:00,4837
2023-10-04 17:00:00,5042
2023-10-04 18:00:00,5179
2023-10-04 19:00:00,5337
2023-10-04 20:00:00,5467
2023-10-04 21:00:00,5540
2023-10-04 22:00:00,5446
2023-10-04 23:00:00,5251
2023-10-05 00:00:00,5164
2023-10-05 01:00:00,4892
2023-10-05 02:00:00,4569
2023-10-05 03:00:00,4198
2023-10-05 04:00:00,3824
2023-10-05 05:00:00,3545
2023-10-05 06:00:00,3311
2023-10-05 07:00:00,3225
2023-10-05 08:00:00,3147
2023-10-05 09:00:00,3151
2023-10-05 10:00:00,3317
2023-10-05 11:00:00,3609
2023-10-05 12:00:00,3871
2023-10-05 13:00:00,4038
2023-10-05 14:00:00,4188
2023-10-05 15:00:00,4343
2023-10-05 16:00:00,4498
2023-10-05 17:00:00,4664
2023-10-05 18:00:00,4807
2023-10-05 19:00:00,4886
2023-10-05 20:00:00,4955
2023-10-05 21:00:00,5037
2023-10-05 22:00:00,5037
2023-10-05 23:00:00,4927
2023-10-06 00:00:00,4872
2023-10-06 01:00:00,4691
2023-10-06 02:00:00,4390
2023-10-06 03:00:00,4090
2023-10-06 04:00:00,3834
2023-10-06 05:00:00,3597
2023-10-06 06:00:00,3452
2023-10-06 07:00:00,3357
2023-10-06 08:00:00,3314
2023-10-06 09:00:00,3364
2023-10-06 10:00:00,3544
2023-10-06 11:00:00,3911
2023-10-06 12:00:00,4156
2023-10-06 13:00:00,4322
2023-10-06 14:00:00,4416
2023-10-06 15:00:00,4584
2023-10-06 16:00:00,4746
2023-10-06 17:00:00,4851
2023-10-06 18:00:00,4908
2023-10-06 19:00:00,4911
2023-10-06 20:00:00,4903
2023-10-06 21:00:00,4899
2023-10-06 22:00:00,4876
2023-10-06 23:00:00,4829
2023-10-07 00:00:00,4780
2023-10-07 01:00:00,4615
2023-10-07 02:00:00,4426
2023-10-07 03:00:00,4188
2023-10-07 04:00:00,3939
2023-10-07 05:00:00,3719
2023-10-07 06:00:00,3574
2023-10-07 07:00:00,3459
2023-10-07 08:00:00,3374
2023-10-07 09:00:00,3341
2023-10-07 10:00:00,3376
2023-10-07 11:00:00,3482
2023-10-07 12:00:00,3602
2023-10-07 13:00:00,3820
2023-10-07 14:00:00,4041
2023-10-07 15:00:00,4146
2023-10-07 16:00:00,4126
2023-10-07 17:00:00,4003
2023-10-07 18:00:00,3878
2023-10-07 19:00:00,3771
2023-10-07 20:00:00,3711
2023-10-07 21:00:00,3694
2023-10-07 22:00:00,3703
2023-10-07 23:00:00,3709
2023-10-08 00:00:00,3725
2023-10-08 01:00:00,3622
2023-10-08 02:00:00,3494
2023-10-08 03:00:00,3322
2023-10-08 04:00:00,3126
2023-10-08 05:00:00,2955
2023-10-08 06:00:00,2826
2023-10-08 07:00:00,2741
2023-10-08 08:00:00,2700
2023-10-08 09:00:00,2699
2023-10-08 10:00:00,2738
2023-10-08 11:00:00,2832
2023-10-08 12:00:00,2937
2023-10-08 13:00:00,3113
2023-10-08 14:00:00,3256
2023-10-08 15:00:00,3344
2023-10-08 16:00:00,3426
2023-10-08 17:00:00,3448
2023-10-08 18:00:00,3463
2023-10-08 19:00:00,3470
2023-10-08 20:00:00,3473
2023-10-08 21:00:00,3520
2023-10-08 22:00:00,3611
2023-10-08 23:00:00,3683
2023-10-09 00:00:00,3751
2023-10-09 01:00:00,3674
2023-10-09 02:00:00,3542
2023-10-09 03:00:00,3350
2023-10-09 04:00:00,3156
2023-10-09 05:00:00,2995
2023-10-09 06:00:00,2900
2023-10-09 07:00:00,2859
2023-10-09 08:00:00,2850
2023-10-09 09:00:00,2921
2023-10-09 10:00:00,3111
2023-10-09 11:00:00,3456
2023-10-09 12:00:00,3725
2023-10-09 13:00:00,3827
2023-10-09 14:00:00,3858
2023-10-09 15:00:00,3869
2023-10-09 16:00:00,3859
2023-10-09 17:00:00,3847
2023-10-09 18:00:00,3850
2023-10-09 19:00:00,3822
2023-10-09 20:00:00,3816
2023-10-09 21:00:00,3831
2023-10-09 22:00:00,3910
2023-10-09 23:00:00,4014
2023-10-10 00:00:00,4013
2023-10-10 01:00:00,3876
2023-10-10 02:00:00,3722
2023-10-10 03:00:00,3465
2023-10-10 04:00:00,3245
2023-10-10 05:00:00,3066
2023-10-10 06:00:00,2951
2023-10-10 07:00:00,2911
2023-10-10 08:00:00,2881
2023-10-10 09:00:00,2953
2023-10-10 10:00:00,3137
2023-10-10 11:00:00,3526
2023-10-10 12:00:00,3769
2023-10-10 13:00:00,3872
2023-10-10 14:00:00,3928
2023-10-10 15:00:00,3946
2023-10-10 16:00:00,3931
2023-10-10 17:00:00,3925
2023-10-10 18:00:00,3934
2023-10-10 19:00:00,3934
2023-10-10 20:00:00,3917
2023-10-10 21:00:00,3907
2023-10-10 22:00:00,3987
2023-10-10 23:00:00,4021
2023-10-11 00:00:00,4099
2023-10-11 01:00:00,3974
2023-10-11 02:00:00,3787
2023-10-11 03:00:00,3503
2023-10-11 04:00:00,3256
2023-10-11 05:00:00,3080
2023-10-11 06:00:00,2980
2023-10-11 07:00:00,2873
2023-10-11 08:00:00,2872
2023-10-11 09:00:00,2932
2023-10-11 10:00:00,3159
2023-10-11 11:00:00,3506
2023-10-11 12:00:00,3754
2023-10-11 13:00:00,3836
2023-10-11 14:00:00,3865
2023-10-11 15:00:00,3913
2023-10-11 16:00:00,3931
2023-10-11 17:00:00,3944
2023-10-11 18:00:00,3959
2023-10-11 19:00:00,3919
2023-10-11 20:00:00,3969
2023-10-11 21:00:00,4005
2023-10-11 22:00:00,4061
2023-10-11 23:00:00,4080
2023-10-12 00:00:00,4068
2023-10-12 01:00:00,3961
2023-10-12 02:00:00,3787
2023-10-12 03:00:00,3503
2023-10-12 04:00:00,3259
2023-10-12 05:00:00,3070
2023-10-12 06:00:00,2967
2023-10-12 07:00:00,2861
2023-10-12 08:00:00,2851
2023-10-12 09:00:00,2909
2023-10-12 10:00:00,3165
2023-10-12 11:00:00,3525
2023-10-12 12:00:00,3764
2023-10-12 13:00:00,3832
2023-10-12 14:00:00,3845
2023-10-12 15:00:00,3874
2023-10-12 16:00:00,3877
2023-10-12 17:00:00,3904
2023-10-12 18:00:00,3926
2023-10-12 19:00:00,3936
2023-10-12 20:00:00,3922
2023-10-12 21:00:00,3958
2023-10-12 22:00:00,3991
2023-10-12 23:00:00,4017
2023-10-13 00:00:00,4033
2023-10-13 01:00:00,3910
2023-10-13 02:00:00,3770
2023-10-13 03:00:00,3515
2023-10-13 04:00:00,3301
2023-10-13 05:00:00,3088
2023-10-13 06:00:00,2951
2023-10-13 07:00:00,2864
2023-10-13 08:00:00,2873
2023-10-13 09:00:00,2915
2023-10-13 10:00:00,3103
2023-10-13 11:00:00,3454
2023-10-13 12:00:00,3673
2023-10-13 13:00:00,3765
2023-10-13 14:00:00,3789
2023-10-13 15:00:00,3824
2023-10-13 16:00:00,3832
2023-10-13 17:00:00,3832
2023-10-13 18:00:00,3825
2023-10-13 19:00:00,3810
2023-10-13 20:00:00,3805
2023-10-13 21:00:00,3837
2023-10-13 22:00:00,3848
2023-10-13 23:00:00,3851
2023-10-14 00:00:00,3831
2023-10-14 01:00:00,3713
2023-10-14 02:00:00,3571
2023-10-14 03:00:00,3379
2023-10-14 04:00:00,3176
2023-10-14 05:00:00,3013
2023-10-14 06:00:00,2904
2023-10-14 07:00:00,2831
2023-10-14 08:00:00,2792
2023-10-14 09:00:00,2810
2023-10-14 10:00:00,2871
2023-10-14 11:00:00,3003
2023-10-14 12:00:00,3148
2023-10-14 13:00:00,3347
2023-10-14 14:00:00,3527
2023-10-14 15:00:00,3649
2023-10-14 16:00:00,3721
2023-10-14 17:00:00,3752
2023-10-14 18:00:00,3761
2023-10-14 19:00:00,3734
2023-10-14 20:00:00,3708
2023-10-14 21:00:00,3728
2023-10-14 22:00:00,3779
2023-10-14 23:00:00,3834
2023-10-15 00:00:00,3794
2023-10-15 01:00:00,3706
2023-10-15 02:00:00,3579
2023-10-15 03:00:00,3429
2023-10-15 04:00:00,3248
2023-10-15 05:00:00,3100
2023-10-15 06:00:00,2985
2023-10-15 07:00:00,2910
2023-10-15 08:00:00,2872
2023-10-15 09:00:00,2867
2023-10-15 10:00:00,2913
2023-10-15 11:00:00,3016
2023-10-15 12:00:00,3130
2023-10-15 13:00:00,3290
2023-10-15 14:00:00,3402
2023-10-15 15:00:00,3462
2023-10-15 16:00:00,3492
2023-10-15 17:00:00,3517
2023-10-15 18:00:00,3516
2023-10-15 19:00:00,3511
2023-10-15 20:00:00,3511
2023-10-15 21:00:00,3550
2023-10-15 22:00:00,3645
2023-10-15 23:00:00,3794
2023-10-16 00:00:00,3826
2023-10-16 01:00:00,3789
2023-10-16 02:00:00,3620
2023-10-16 03:00:00,3440
2023-10-16 04:00:00,3249
2023-10-16 05:00:00,3060
2023-10-16 06:00:00,2995
2023-10-16 07:00:00,2947
2023-10-16 08:00:00,2955
2023-10-16 09:00:00,3045
2023-10-16 10:00:00,3294
2023-10-16 11:00:00,3637
2023-10-16 12:00:00,3943
2023-10-16 13:00:00,4005
2023-10-16 14:00:00,3994
2023-10-16 15:00:00,3944
2023-10-16 16:00:00,3953
2023-10-16 17:00:00,3972
2023-10-16 18:00:00,3958
2023-10-16 19:00:00,3916
2023-10-16 20:00:00,3890
2023-10-16 21:00:00,3919
2023-10-16 22:00:00,4002
2023-10-16 23:00:00,4105
2023-10-17 00:00:00,4123
2023-10-17 01:00:00,3972
2023-10-17 02:00:00,3801
2023-10-17 03:00:00,3570
2023-10-17 04:00:00,3346
2023-10-17 05:00:00,3139
2023-10-17 06:00:00,3034
2023-10-17 07:00:00,2932
2023-10-17 08:00:00,2946
2023-10-17 09:00:00,2998
2023-10-17 10:00:00,3182
2023-10-17 11:00:00,3575
2023-10-17 12:00:00,3831
2023-10-17 13:00:00,3914
2023-10-17 14:00:00,3910
2023-10-17 15:00:00,3929
2023-10-17 16:00:00,3937
2023-10-17 17:00:00,3948
2023-10-17 18:00:00,3952
2023-10-17 19:00:00,3932
2023-10-17 20:00:00,3907
2023-10-17 21:00:00,3929
2023-10-17 22:00:00,4024
2023-10-17 23:00:00,4086
2023-10-18 00:00:00,4086
2023-10-18 01:00:00,3991
2023-10-18 02:00:00,3785
2023-10-18 03:00:00,3549
2023-10-18 04:00:00,3329
2023-10-18 05:00:00,3100
2023-10-18 06:00:00,3010
2023-10-18 07:00:00,2949
2023-10-18 08:00:00,2940
2023-10-18 09:00:00,2983
2023-10-18 10:00:00,3221
2023-10-18 11:00:00,3588
2023-10-18 12:00:00,3858
2023-10-18 13:00:00,3938
2023-10-18 14:00:00,3921
2023-10-18 15:00:00,3913
2023-10-18 16:00:00,3891
2023-10-18 17:00:00,3933
2023-10-18 18:00:00,3952
2023-10-18 19:00:00,3900
2023-10-18 20:00:00,3881
2023-10-18 21:00:00,3927
2023-10-18 22:00:00,3946
2023-10-18 23:00:00,4040
2023-10-19 00:00:00,4087
2023-10-19 01:00:00,3976
2023-10-19 02:00:00,3780
2023-10-19 03:00:00,3497
2023-10-19 04:00:00,3297
2023-10-19 05:00:00,3115
2023-10-19 06:00:00,3014
2023-10-19 07:00:00,2966
2023-10-19 08:00:00,2951
2023-10-19 09:00:00,3033
2023-10-19 10:00:00,3259
2023-10-19 11:00:00,3644
2023-10-19 12:00:00,3923
2023-10-19 13:00:00,3985
2023-10-19 14:00:00,3942
2023-10-19 15:00:00,3921
2023-10-19 16:00:00,3904
2023-10-19 17:00:00,3906
2023-10-19 18:00:00,3917
2023-10-19 19:00:00,3898
2023-10-19 20:00:00,3882
2023-10-19 21:00:00,3915
2023-10-19 22:00:00,3961
2023-10-19 23:00:00,4050
2023-10-20 00:00:00,4016
2023-10-20 01:00:00,3929
2023-10-20 02:00:00,3755
2023-10-20 03:00:00,3538
2023-10-20 04:00:00,3283
2023-10-20 05:00:00,3098
2023-10-20 06:00:00,3004
2023-10-20 07:00:00,2909
2023-10-20 08:00:00,2910
2023-10-20 09:00:00,2907
2023-10-20 10:00:00,3153
2023-10-20 11:00:00,3494
2023-10-20 12:00:00,3759
2023-10-20 13:00:00,3845
2023-10-20 14:00:00,3919
2023-10-20 15:00:00,3956
2023-10-20 16:00:00,3955
2023-10-20 17:00:00,3969
2023-10-20 18:00:00,3957
2023-10-20 19:00:00,3913
2023-10-20 20:00:00,3886
2023-10-20 21:00:00,3895
2023-10-20 22:00:00,3929
2023-10-20 23:00:00,3975
2023-10-21 00:00:00,3933
2023-10-21 01:00:00,3827
2023-10-21 02:00:00,3667
2023-10-21 03:00:00,3477
2023-10-21 04:00:00,3279
2023-10-21 05:00:00,3096
2023-10-21 06:00:00,2948
2023-10-21 07:00:00,2860
2023-10-21 08:00:00,2811
2023-10-21 09:00:00,2803
2023-10-21 10:00:00,2858
2023-10-21 11:00:00,2995
2023-10-21 12:00:00,3155
2023-10-21 13:00:00,3340
2023-10-21 14:00:00,3494
2023-10-21 15:00:00,3549
2023-10-21 16:00:00,3569
2023-10-21 17:00:00,3565
2023-10-21 18:00:00,3542
2023-10-21 19:00:00,3510
2023-10-21 20:00:00,3489
2023-10-21 21:00:00,3516
2023-10-21 22:00:00,3552
2023-10-21 23:00:00,3677
2023-10-22 00:00:00,3682
2023-10-22 01:00:00,3602
2023-10-22 02:00:00,3479
2023-10-22 03:00:00,3339
2023-10-22 04:00:00,3189
2023-10-22 05:00:00,3028
2023-10-22 06:00:00,2917
2023-10-22 07:00:00,2846
2023-10-22 08:00:00,2816
2023-10-22 09:00:00,2817
2023-10-22 10:00:00,2871
2023-10-22 11:00:00,2982
2023-10-22 12:00:00,3096
2023-10-22 13:00:00,3250
2023-10-22 14:00:00,3373
2023-10-22 15:00:00,3461
2023-10-22 16:00:00,3511
2023-10-22 17:00:00,3529
