period,DPL
2023-07-02 00:00:00,2696
2023-07-02 01:00:00,2595
2023-07-02 02:00:00,2511
2023-07-02 03:00:00,2363
2023-07-02 04:00:00,2187
2023-07-02 05:00:00,2027
2023-07-02 06:00:00,1905
2023-07-02 07:00:00,1820
2023-07-02 08:00:00,1773
2023-07-02 09:00:00,1754
2023-07-02 10:00:00,1750
2023-07-02 11:00:00,1770
2023-07-02 12:00:00,1891
2023-07-02 13:00:00,2118
2023-07-02 14:00:00,2349
2023-07-02 15:00:00,2516
2023-07-02 16:00:00,2687
2023-07-02 17:00:00,2848
2023-07-02 18:00:00,2996
2023-07-02 19:00:00,3109
2023-07-02 20:00:00,3167
2023-07-02 21:00:00,3244
2023-07-02 22:00:00,3293
2023-07-02 23:00:00,3287
2023-07-03 00:00:00,3245
2023-07-03 01:00:00,3098
2023-07-03 02:00:00,2959
2023-07-03 03:00:00,2730
2023-07-03 04:00:00,2483
2023-07-03 05:00:00,2277
2023-07-03 06:00:00,2133
2023-07-03 07:00:00,2049
2023-07-03 08:00:00,2002
2023-07-03 09:00:00,1999
2023-07-03 10:00:00,2039
2023-07-03 11:00:00,2122
2023-07-03 12:00:00,2301
2023-07-03 13:00:00,2506
2023-07-03 14:00:00,2648
2023-07-03 15:00:00,2859
2023-07-03 16:00:00,2988
2023-07-03 17:00:00,3084
2023-07-03 18:00:00,3180
2023-07-03 19:00:00,3263
2023-07-03 20:00:00,3363
2023-07-03 21:00:00,3487
2023-07-03 22:00:00,3557
2023-07-03 23:00:00,3547
2023-07-04 00:00:00,3335
2023-07-04 01:00:00,3079
2023-07-04 02:00:00,2849
2023-07-04 03:00:00,2623
2023-07-04 04:00:00,2407
2023-07-04 05:00:00,2224
2023-07-04 06:00:00,2087
2023-07-04 07:00:00,1984
2023-07-04 08:00:00,1912
2023-07-04 09:00:00,1875
2023-07-04 10:00:00,1873
2023-07-04 11:00:00,1913
2023-07-04 12:00:00,2037
2023-07-04 13:00:00,2251
2023-07-04 14:00:00,2485
2023-07-04 15:00:00,2700
2023-07-04 16:00:00,2859
2023-07-04 17:00:00,2958
2023-07-04 18:00:00,3105
2023-07-04 19:00:00,3142
2023-07-04 20:00:00,3149
2023-07-04 21:00:00,3244
2023-07-04 22:00:00,3349
2023-07-04 23:00:00,3366
2023-07-05 00:00:00,3233
2023-07-05 01:00:00,3045
2023-07-05 02:00:00,2862
2023-07-05 03:00:00,2719
2023-07-05 04:00:00,2505
2023-07-05 05:00:00,2286
2023-07-05 06:00:00,2124
2023-07-05 07:00:00,2018
2023-07-05 08:00:00,1951
2023-07-05 09:00:00,1937
2023-07-05 10:00:00,1987
2023-07-05 11:00:00,2103
2023-07-05 12:00:00,2285
2023-07-05 13:00:00,2494
2023-07-05 14:00:00,2709
2023-07-05 15:00:00,2920
2023-07-05 16:00:00,3087
2023-07-05 17:00:00,3213
2023-07-05 18:00:00,3306
2023-07-05 19:00:00,3394
2023-07-05 20:00:00,3452
2023-07-05 21:00:00,3486
2023-07-05 22:00:00,3513
2023-07-05 23:00:00,3463
2023-07-06 00:00:00,3408
2023-07-06 01:00:00,3247
2023-07-06 02:00:00,3088
2023-07-06 03:00:00,2819
2023-07-06 04:00:00,2553
2023-07-06 05:00:00,2326
2023-07-06 06:00:00,2162
2023-07-06 07:00:00,2053
2023-07-06 08:00:00,1986
2023-07-06 09:00:00,1964
2023-07-06 10:00:00,2012
2023-07-06 11:00:00,2136
2023-07-06 12:00:00,2319
2023-07-06 13:00:00,2476
2023-07-06 14:00:00,2699
2023-07-06 15:00:00,2910
2023-07-06 16:00:00,3059
2023-07-06 17:00:00,3186
2023-07-06 18:00:00,3295
2023-07-06 19:00:00,3429
2023-07-06 20:00:00,3482
2023-07-06 21:00:00,3423
2023-07-06 22:00:00,3359
2023-07-06 23:00:00,3370
2023-07-07 00:00:00,3265
2023-07-07 01:00:00,3137
2023-07-07 02:00:00,3009
2023-07-07 03:00:00,2779
2023-07-07 04:00:00,2533
2023-07-07 05:00:00,2332
2023-07-07 06:00:00,2184
2023-07-07 07:00:00,2091
2023-07-07 08:00:00,2028
2023-07-07 09:00:00,2008
2023-07-07 10:00:00,2051
2023-07-07 11:00:00,2158
2023-07-07 12:00:00,2314
2023-07-07 13:00:00,2485
2023-07-07 14:00:00,2648
2023-07-07 15:00:00,2817
2023-07-07 16:00:00,3000
2023-07-07 17:00:00,3134
2023-07-07 18:00:00,3292
2023-07-07 19:00:00,3365
2023-07-07 20:00:00,3347
2023-07-07 21:00:00,3285
2023-07-07 22:00:00,3208
2023-07-07 23:00:00,3147
2023-07-08 00:00:00,3084
2023-07-08 01:00:00,2982
2023-07-08 02:00:00,2855
2023-07-08 03:00:00,2651
2023-07-08 04:00:00,2442
2023-07-08 05:00:00,2239
2023-07-08 06:00:00,2090
2023-07-08 07:00:00,1992
2023-07-08 08:00:00,1927
2023-07-08 09:00:00,1894
2023-07-08 10:00:00,1891
2023-07-08 11:00:00,1918
2023-07-08 12:00:00,2038
2023-07-08 13:00:00,2262
2023-07-08 14:00:00,2532
2023-07-08 15:00:00,2716
2023-07-08 16:00:00,2880
2023-07-08 17:00:00,3009
2023-07-08 18:00:00,3161
2023-07-08 19:00:00,3187
2023-07-08 20:00:00,3134
2023-07-08 21:00:00,3036
2023-07-08 22:00:00,2971
2023-07-08 23:00:00,2929
2023-07-09 00:00:00,2870
2023-07-09 01:00:00,2773
2023-07-09 02:00:00,2683
2023-07-09 03:00:00,2514
2023-07-09 04:00:00,2328
2023-07-09 05:00:00,2150
2023-07-09 06:00:00,2019
2023-07-09 07:00:00,1931
2023-07-09 08:00:00,1876
2023-07-09 09:00:00,1855
2023-07-09 10:00:00,1861
2023-07-09 11:00:00,1877
2023-07-09 12:00:00,1987
2023-07-09 13:00:00,2151
2023-07-09 14:00:00,2345
2023-07-09 15:00:00,2480
2023-07-09 16:00:00,2609
2023-07-09 17:00:00,2715
2023-07-09 18:00:00,2791
2023-07-09 19:00:00,2914
2023-07-09 20:00:00,3030
2023-07-09 21:00:00,3020
2023-07-09 22:00:00,2880
2023-07-09 23:00:00,2718
2023-07-10 00:00:00,2529
2023-07-10 01:00:00,2428
2023-07-10 02:00:00,2365
2023-07-10 03:00:00,2206
2023-07-10 04:00:00,2015
2023-07-10 05:00:00,1864
2023-07-10 06:00:00,1771
2023-07-10 07:00:00,1713
2023-07-10 08:00:00,1685
2023-07-10 09:00:00,1692
2023-07-10 10:00:00,1759
2023-07-10 11:00:00,1870
2023-07-10 12:00:00,2002
2023-07-10 13:00:00,2099
2023-07-10 14:00:00,2209
2023-07-10 15:00:00,2342
2023-07-10 16:00:00,2432
2023-07-10 17:00:00,2478
2023-07-10 18:00:00,2617
2023-07-10 19:00:00,2726
2023-07-10 20:00:00,2866
2023-07-10 21:00:00,2976
2023-07-10 22:00:00,3079
2023-07-10 23:00:00,3137
2023-07-11 00:00:00,3088
2023-07-11 01:00:00,2911
2023-07-11 02:00:00,2740
2023-07-11 03:00:00,2492
2023-07-11 04:00:00,2233
2023-07-11 05:00:00,2035
2023-07-11 06:00:00,1898
2023-07-11 07:00:00,1807
2023-07-11 08:00:00,1751
2023-07-11 09:00:00,1740
2023-07-11 10:00:00,1793
2023-07-11 11:00:00,1903
2023-07-11 12:00:00,2042
2023-07-11 13:00:00,2190
2023-07-11 14:00:00,2347
2023-07-11 15:00:00,2497
2023-07-11 16:00:00,2623
2023-07-11 17:00:00,2742
2023-07-11 18:00:00,2867
2023-07-11 19:00:00,2997
2023-07-11 20:00:00,3119
2023-07-11 21:00:00,3237
2023-07-11 22:00:00,3317
2023-07-11 23:00:00,3331
2023-07-12 00:00:00,3235
2023-07-12 01:00:00,3032
2023-07-12 02:00:00,2846
2023-07-12 03:00:00,2576
2023-07-12 04:00:00,2311
2023-07-12 05:00:00,2093
2023-07-12 06:00:00,1947
2023-07-12 07:00:00,1862
2023-07-12 08:00:00,1809
2023-07-12 09:00:00,1801
2023-07-12 10:00:00,1853
2023-07-12 11:00:00,1960
2023-07-12 12:00:00,2121
2023-07-12 13:00:00,2290
2023-07-12 14:00:00,2473
2023-07-12 15:00:00,2666
2023-07-12 16:00:00,2852
2023-07-12 17:00:00,3008
2023-07-12 18:00:00,3156
2023-07-12 19:00:00,3258
2023-07-12 20:00:00,3361
2023-07-12 21:00:00,3404
2023-07-12 22:00:00,3455
2023-07-12 23:00:00,3467
2023-07-13 00:00:00,3379
2023-07-13 01:00:00,3200
2023-07-13 02:00:00,3028
2023-07-13 03:00:00,2749
2023-07-13 04:00:00,2490
2023-07-13 05:00:00,2266
2023-07-13 06:00:00,2116
2023-07-13 07:00:00,2020
2023-07-13 08:00:00,1967
2023-07-13 09:00:00,1959
2023-07-13 10:00:00,2013
2023-07-13 11:00:00,2141
2023-07-13 12:00:00,2340
2023-07-13 13:00:00,2511
2023-07-13 14:00:00,2740
2023-07-13 15:00:00,2940
2023-07-13 16:00:00,3118
2023-07-13 17:00:00,3262
2023-07-13 18:00:00,3388
2023-07-13 19:00:00,3475
2023-07-13 20:00:00,3525
2023-07-13 21:00:00,3582
2023-07-13 22:00:00,3643
2023-07-13 23:00:00,3676
2023-07-14 00:00:00,3601
2023-07-14 01:00:00,3443
2023-07-14 02:00:00,3310
2023-07-14 03:00:00,3066
2023-07-14 04:00:00,2828
2023-07-14 05:00:00,2637
2023-07-14 06:00:00,2491
2023-07-14 07:00:00,2384
2023-07-14 08:00:00,2303
2023-07-14 09:00:00,2265
2023-07-14 10:00:00,2290
2023-07-14 11:00:00,2353
2023-07-14 12:00:00,2451
2023-07-14 13:00:00,2608
2023-07-14 14:00:00,2741
2023-07-14 15:00:00,2871
2023-07-14 16:00:00,2964
2023-07-14 17:00:00,3087
2023-07-14 18:00:00,3165
2023-07-14 19:00:00,3290
2023-07-14 20:00:00,3397
2023-07-14 21:00:00,3460
2023-07-14 22:00:00,3497
2023-07-14 23:00:00,3422
2023-07-15 00:00:00,3282
2023-07-15 01:00:00,3160
2023-07-15 02:00:00,3046
2023-07-15 03:00:00,2836
2023-07-15 04:00:00,2612
2023-07-15 05:00:00,2405
2023-07-15 06:00:00,2245
2023-07-15 07:00:00,2128
2023-07-15 08:00:00,2051
2023-07-15 09:00:00,2007
2023-07-15 10:00:00,1991
2023-07-15 11:00:00,2023
2023-07-15 12:00:00,2192
2023-07-15 13:00:00,2430
2023-07-15 14:00:00,2663
2023-07-15 15:00:00,2918
2023-07-15 16:00:00,3088
2023-07-15 17:00:00,3246
2023-07-15 18:00:00,3298
2023-07-15 19:00:00,3345
2023-07-15 20:00:00,3371
2023-07-15 21:00:00,3391
2023-07-15 22:00:00,3383
2023-07-15 23:00:00,3400
2023-07-16 00:00:00,3329
2023-07-16 01:00:00,3185
2023-07-16 02:00:00,3056
2023-07-16 03:00:00,2851
2023-07-16 04:00:00,2652
2023-07-16 05:00:00,2480
2023-07-16 06:00:00,2355
2023-07-16 07:00:00,2259
2023-07-16 08:00:00,2152
2023-07-16 09:00:00,2087
2023-07-16 10:00:00,2070
2023-07-16 11:00:00,2081
2023-07-16 12:00:00,2159
2023-07-16 13:00:00,2289
2023-07-16 14:00:00,2402
2023-07-16 15:00:00,2499
2023-07-16 16:00:00,2581
2023-07-16 17:00:00,2702
2023-07-16 18:00:00,2710
2023-07-16 19:00:00,2642
2023-07-16 20:00:00,2571
2023-07-16 21:00:00,2537
2023-07-16 22:00:00,2563
2023-07-16 23:00:00,2622
2023-07-17 00:00:00,2678
2023-07-17 01:00:00,2631
2023-07-17 02:00:00,2565
2023-07-17 03:00:00,2396
2023-07-17 04:00:00,2194
2023-07-17 05:00:00,2030
2023-07-17 06:00:00,1928
2023-07-17 07:00:00,1866
2023-07-17 08:00:00,1830
2023-07-17 09:00:00,1835
2023-07-17 10:00:00,1914
2023-07-17 11:00:00,2033
2023-07-17 12:00:00,2178
2023-07-17 13:00:00,2340
2023-07-17 14:00:00,2510
2023-07-17 15:00:00,2699
2023-07-17 16:00:00,2877
2023-07-17 17:00:00,3044
2023-07-17 18:00:00,3182
2023-07-17 19:00:00,3297
2023-07-17 20:00:00,3371
2023-07-17 21:00:00,3430
2023-07-17 22:00:00,3430
2023-07-17 23:00:00,3405
2023-07-18 00:00:00,3294
2023-07-18 01:00:00,3163
2023-07-18 02:00:00,3018
2023-07-18 03:00:00,2749
2023-07-18 04:00:00,2487
2023-07-18 05:00:00,2276
2023-07-18 06:00:00,2133
2023-07-18 07:00:00,2026
2023-07-18 08:00:00,1964
2023-07-18 09:00:00,1956
2023-07-18 10:00:00,2017
2023-07-18 11:00:00,2138
2023-07-18 12:00:00,2282
2023-07-18 13:00:00,2424
2023-07-18 14:00:00,2582
2023-07-18 15:00:00,2775
2023-07-18 16:00:00,2945
2023-07-18 17:00:00,3099
2023-07-18 18:00:00,3198
2023-07-18 19:00:00,3280
2023-07-18 20:00:00,3356
2023-07-18 21:00:00,3442
2023-07-18 22:00:00,3500
2023-07-18 23:00:00,3481
2023-07-19 00:00:00,3360
2023-07-19 01:00:00,3164
2023-07-19 02:00:00,2967
2023-07-19 03:00:00,2680
2023-07-19 04:00:00,2411
2023-07-19 05:00:00,2193
2023-07-19 06:00:00,2046
2023-07-19 07:00:00,1957
2023-07-19 08:00:00,1909
2023-07-19 09:00:00,1917
2023-07-19 10:00:00,2001
2023-07-19 11:00:00,2120
2023-07-19 12:00:00,2254
2023-07-19 13:00:00,2373
2023-07-19 14:00:00,2414
2023-07-19 15:00:00,2403
2023-07-19 16:00:00,2448
2023-07-19 17:00:00,2503
2023-07-19 18:00:00,2588
2023-07-19 19:00:00,2661
2023-07-19 20:00:00,2694
2023-07-19 21:00:00,2791
2023-07-19 22:00:00,2903
2023-07-19 23:00:00,2958
2023-07-20 00:00:00,2922
2023-07-20 01:00:00,2841
2023-07-20 02:00:00,2724
2023-07-20 03:00:00,2501
2023-07-20 04:00:00,2273
2023-07-20 05:00:00,2088
2023-07-20 06:00:00,1962
2023-07-20 07:00:00,1881
2023-07-20 08:00:00,1838
2023-07-20 09:00:00,1838
2023-07-20 10:00:00,1906
2023-07-20 11:00:00,2016
2023-07-20 12:00:00,2156
2023-07-20 13:00:00,2320
2023-07-20 14:00:00,2504
2023-07-20 15:00:00,2664
2023-07-20 16:00:00,2813
2023-07-20 17:00:00,2957
2023-07-20 18:00:00,3080
2023-07-20 19:00:00,3136
2023-07-20 20:00:00,3159
2023-07-20 21:00:00,3149
2023-07-20 22:00:00,3188
2023-07-20 23:00:00,3212
2023-07-21 00:00:00,3138
2023-07-21 01:00:00,2997
2023-07-21 02:00:00,2874
2023-07-21 03:00:00,2634
2023-07-21 04:00:00,2403
2023-07-21 05:00:00,2217
2023-07-21 06:00:00,2079
2023-07-21 07:00:00,2002
2023-07-21 08:00:00,1952
2023-07-21 09:00:00,1921
2023-07-21 10:00:00,1967
2023-07-21 11:00:00,2057
2023-07-21 12:00:00,2138
2023-07-21 13:00:00,2239
2023-07-21 14:00:00,2341
2023-07-21 15:00:00,2463
2023-07-21 16:00:00,2626
2023-07-21 17:00:00,2765
2023-07-21 18:00:00,2831
2023-07-21 19:00:00,2934
2023-07-21 20:00:00,3027
2023-07-21 21:00:00,3117
2023-07-21 22:00:00,3171
2023-07-21 23:00:00,3173
2023-07-22 00:00:00,3071
2023-07-22 01:00:00,2913
2023-07-22 02:00:00,2754
2023-07-22 03:00:00,2528
2023-07-22 04:00:00,2296
2023-07-22 05:00:00,2090
2023-07-22 06:00:00,1940
2023-07-22 07:00:00,1838
2023-07-22 08:00:00,1767
2023-07-22 09:00:00,1726
2023-07-22 10:00:00,1715
2023-07-22 11:00:00,1719
2023-07-22 12:00:00,1801
2023-07-22 13:00:00,1946
2023-07-22 14:00:00,2103
2023-07-22 15:00:00,2217
2023-07-22 16:00:00,2320
2023-07-22 17:00:00,2433
2023-07-22 18:00:00,2533
2023-07-22 19:00:00,2599
2023-07-22 20:00:00,2720
2023-07-22 21:00:00,2784
2023-07-22 22:00:00,2816
2023-07-22 23:00:00,2816
2023-07-23 00:00:00,2734
2023-07-23 01:00:00,2599
2023-07-23 02:00:00,2470
2023-07-23 03:00:00,2283
2023-07-23 04:00:00,2081
2023-07-23 05:00:00,1897
2023-07-23 06:00:00,1757
2023-07-23 07:00:00,1668
2023-07-23 08:00:00,1611
2023-07-23 09:00:00,1582
2023-07-23 10:00:00,1576
2023-07-23 11:00:00,1579
2023-07-23 12:00:00,1682
2023-07-23 13:00:00,1874
2023-07-23 14:00:00,2096
2023-07-23 15:00:00,2296
2023-07-23 16:00:00,2450
2023-07-23 17:00:00,2581
2023-07-23 18:00:00,2695
2023-07-23 19:00:00,2790
2023-07-23 20:00:00,2906
2023-07-23 21:00:00,3042
2023-07-23 22:00:00,3134
2023-07-23 23:00:00,3139
2023-07-24 00:00:00,3041
2023-07-24 01:00:00,2852
2023-07-24 02:00:00,2692
2023-07-24 03:00:00,2462
2023-07-24 04:00:00,2217
2023-07-24 05:00:00,2011
2023-07-24 06:00:00,1875
2023-07-24 07:00:00,1790
2023-07-24 08:00:00,1752
2023-07-24 09:00:00,1759
2023-07-24 10:00:00,1847
2023-07-24 11:00:00,1973
2023-07-24 12:00:00,2107
2023-07-24 13:00:00,2210
2023-07-24 14:00:00,2284
2023-07-24 15:00:00,2344
2023-07-24 16:00:00,2455
2023-07-24 17:00:00,2570
2023-07-24 18:00:00,2744
2023-07-24 19:00:00,2867
2023-07-24 20:00:00,3011
2023-07-24 21:00:00,3102
2023-07-24 22:00:00,3181
2023-07-24 23:00:00,3200
2023-07-25 00:00:00,3097
2023-07-25 01:00:00,2921
2023-07-25 02:00:00,2754
2023-07-25 03:00:00,2515
2023-07-25 04:00:00,2280
2023-07-25 05:00:00,2084
2023-07-25 06:00:00,1945
2023-07-25 07:00:00,1852
2023-07-25 08:00:00,1797
2023-07-25 09:00:00,1794
2023-07-25 10:00:00,1869
2023-07-25 11:00:00,1983
2023-07-25 12:00:00,2142
2023-07-25 13:00:00,2319
2023-07-25 14:00:00,2504
2023-07-25 15:00:00,2663
2023-07-25 16:00:00,2839
2023-07-25 17:00:00,3028
2023-07-25 18:00:00,3100
2023-07-25 19:00:00,3085
2023-07-25 20:00:00,3008
2023-07-25 21:00:00,2882
2023-07-25 22:00:00,2864
2023-07-25 23:00:00,2811
2023-07-26 00:00:00,2728
2023-07-26 01:00:00,2636
2023-07-26 02:00:00,2512
2023-07-26 03:00:00,2314
2023-07-26 04:00:00,2118
2023-07-26 05:00:00,1955
2023-07-26 06:00:00,1839
2023-07-26 07:00:00,1761
2023-07-26 08:00:00,1720
2023-07-26 09:00:00,1720
2023-07-26 10:00:00,1787
2023-07-26 11:00:00,1895
2023-07-26 12:00:00,2033
2023-07-26 13:00:00,2168
2023-07-26 14:00:00,2317
2023-07-26 15:00:00,2484
2023-07-26 16:00:00,2637
2023-07-26 17:00:00,2799
2023-07-26 18:00:00,2953
2023-07-26 19:00:00,3083
2023-07-26 20:00:00,3218
2023-07-26 21:00:00,3293
2023-07-26 22:00:00,3370
2023-07-26 23:00:00,3378
2023-07-27 00:00:00,3295
2023-07-27 01:00:00,3145
2023-07-27 02:00:00,2973
2023-07-27 03:00:00,2732
2023-07-27 04:00:00,2504
2023-07-27 05:00:00,2316
2023-07-27 06:00:00,2185
2023-07-27 07:00:00,2097
2023-07-27 08:00:00,2064
2023-07-27 09:00:00,2084
2023-07-27 10:00:00,2180
2023-07-27 11:00:00,2323
2023-07-27 12:00:00,2483
2023-07-27 13:00:00,2701
2023-07-27 14:00:00,2862
2023-07-27 15:00:00,3062
2023-07-27 16:00:00,3236
2023-07-27 17:00:00,3370
2023-07-27 18:00:00,3494
2023-07-27 19:00:00,3638
2023-07-27 20:00:00,3716
2023-07-27 21:00:00,3775
2023-07-27 22:00:00,3809
2023-07-27 23:00:00,3843
2023-07-28 00:00:00,3778
2023-07-28 01:00:00,3608
2023-07-28 02:00:00,3454
2023-07-28 03:00:00,3220
2023-07-28 04:00:00,3019
2023-07-28 05:00:00,2791
2023-07-28 06:00:00,2595
2023-07-28 07:00:00,2467
2023-07-28 08:00:00,2371
2023-07-28 09:00:00,2340
2023-07-28 10:00:00,2363
2023-07-28 11:00:00,2436
2023-07-28 12:00:00,2592
2023-07-28 13:00:00,2792
2023-07-28 14:00:00,3006
2023-07-28 15:00:00,3203
2023-07-28 16:00:00,3305
2023-07-28 17:00:00,3566
2023-07-28 18:00:00,3685
2023-07-28 19:00:00,3824
2023-07-28 20:00:00,3871
2023-07-28 21:00:00,3907
2023-07-28 22:00:00,3959
2023-07-28 23:00:00,3977
2023-07-29 00:00:00,3877
2023-07-29 01:00:00,3690
2023-07-29 02:00:00,3387
2023-07-29 03:00:00,3109
2023-07-29 04:00:00,2827
2023-07-29 05:00:00,2578
2023-07-29 06:00:00,2398
2023-07-29 07:00:00,2278
2023-07-29 08:00:00,2199
2023-07-29 09:00:00,2148
2023-07-29 10:00:00,2144
2023-07-29 11:00:00,2146
2023-07-29 12:00:00,2250
2023-07-29 13:00:00,2419
2023-07-29 14:00:00,2650
2023-07-29 15:00:00,2840
2023-07-29 16:00:00,2991
2023-07-29 17:00:00,3131
2023-07-29 18:00:00,3269
2023-07-29 19:00:00,3400
2023-07-29 20:00:00,3532
2023-07-29 21:00:00,3686
2023-07-29 22:00:00,3688
2023-07-29 23:00:00,3431
2023-07-30 00:00:00,3137
2023-07-30 01:00:00,2959
2023-07-30 02:00:00,2802
2023-07-30 03:00:00,2592
2023-07-30 04:00:00,2378
2023-07-30 05:00:00,2188
2023-07-30 06:00:00,2048
2023-07-30 07:00:00,1931
2023-07-30 08:00:00,1839
2023-07-30 09:00:00,1779
2023-07-30 10:00:00,1742
2023-07-30 11:00:00,1709
2023-07-30 12:00:00,1787
2023-07-30 13:00:00,1913
2023-07-30 14:00:00,2021
2023-07-30 15:00:00,2107
2023-07-30 16:00:00,2184
2023-07-30 17:00:00,2262
2023-07-30 18:00:00,2352
2023-07-30 19:00:00,2448
2023-07-30 20:00:00,2587
2023-07-30 21:00:00,2707
2023-07-30 22:00:00,2817
2023-07-30 23:00:00,2838
2023-07-31 00:00:00,2766
2023-07-31 01:00:00,2606
2023-07-31 02:00:00,2446
2023-07-31 03:00:00,2215
2023-07-31 04:00:00,1988
2023-07-31 05:00:00,1811
2023-07-31 06:00:00,1697
2023-07-31 07:00:00,1635
2023-07-31 08:00:00,1608
2023-07-31 09:00:00,1625
2023-07-31 10:00:00,1708
2023-07-31 11:00:00,1821
2023-07-31 12:00:00,1939
2023-07-31 13:00:00,2033
2023-07-31 14:00:00,2130
2023-07-31 15:00:00,2300
2023-07-31 16:00:00,2447
2023-07-31 17:00:00,2565
2023-07-31 18:00:00,2660
2023-07-31 19:00:00,2745
2023-07-31 20:00:00,2840
2023-07-31 21:00:00,2901
2023-07-31 22:00:00,2941
2023-07-31 23:00:00,2928
2023-08-01 00:00:00,2827
2023-08-01 01:00:00,2684
2023-08-01 02:00:00,2535
2023-08-01 03:00:00,2290
2023-08-01 04:00:00,2057
2023-08-01 05:00:00,1873
2023-08-01 06:00:00,1752
2023-08-01 07:00:00,1675
2023-08-01 08:00:00,1633
2023-08-01 09:00:00,1632
2023-08-01 10:00:00,1690
2023-08-01 11:00:00,1782
2023-08-01 12:00:00,1878
2023-08-01 13:00:00,1956
2023-08-01 14:00:00,2067
2023-08-01 15:00:00,2158
2023-08-01 16:00:00,2247
2023-08-01 17:00:00,2337
2023-08-01 18:00:00,2443
2023-08-01 19:00:00,2529
2023-08-01 20:00:00,2611
2023-08-01 21:00:00,2675
2023-08-01 22:00:00,2731
2023-08-01 23:00:00,2706
2023-08-02 00:00:00,2595
2023-08-02 01:00:00,2483
2023-08-02 02:00:00,2347
2023-08-02 03:00:00,2136
2023-08-02 04:00:00,1913
2023-08-02 05:00:00,1749
2023-08-02 06:00:00,1639
2023-08-02 07:00:00,1576
2023-08-02 08:00:00,1542
2023-08-02 09:00:00,1542
2023-08-02 10:00:00,1611
2023-08-02 11:00:00,1712
2023-08-02 12:00:00,1797
2023-08-02 13:00:00,1858
2023-08-02 14:00:00,1949
2023-08-02 15:00:00,2042
2023-08-02 16:00:00,2139
2023-08-02 17:00:00,2238
2023-08-02 18:00:00,2354
2023-08-02 19:00:00,2486
2023-08-02 20:00:00,2581
2023-08-02 21:00:00,2698
2023-08-02 22:00:00,2778
2023-08-02 23:00:00,2773
2023-08-03 00:00:00,2630
2023-08-03 01:00:00,2518
2023-08-03 02:00:00,2399
2023-08-03 03:00:00,2180
2023-08-03 04:00:00,1968
2023-08-03 05:00:00,1802
2023-08-03 06:00:00,1693
2023-08-03 07:00:00,1631
2023-08-03 08:00:00,1598
2023-08-03 09:00:00,1606
2023-08-03 10:00:00,1675
2023-08-03 11:00:00,1786
2023-08-03 12:00:00,1895
2023-08-03 13:00:00,1980
2023-08-03 14:00:00,2053
2023-08-03 15:00:00,2146
2023-08-03 16:00:00,2254
2023-08-03 17:00:00,2387
2023-08-03 18:00:00,2520
2023-08-03 19:00:00,2646
2023-08-03 20:00:00,2729
2023-08-03 21:00:00,2691
2023-08-03 22:00:00,2684
2023-08-03 23:00:00,2606
2023-08-04 00:00:00,2513
2023-08-04 01:00:00,2472
2023-08-04 02:00:00,2379
2023-08-04 03:00:00,2207
2023-08-04 04:00:00,2013
2023-08-04 05:00:00,1868
2023-08-04 06:00:00,1773
2023-08-04 07:00:00,1714
2023-08-04 08:00:00,1681
2023-08-04 09:00:00,1689
2023-08-04 10:00:00,1752
2023-08-04 11:00:00,1865
2023-08-04 12:00:00,1976
2023-08-04 13:00:00,2088
2023-08-04 14:00:00,2170
2023-08-04 15:00:00,2213
2023-08-04 16:00:00,2239
2023-08-04 17:00:00,2270
2023-08-04 18:00:00,2291
2023-08-04 19:00:00,2295
2023-08-04 20:00:00,2340
2023-08-04 21:00:00,2408
2023-08-04 22:00:00,2461
2023-08-04 23:00:00,2453
2023-08-05 00:00:00,2430
2023-08-05 01:00:00,2417
2023-08-05 02:00:00,2351
2023-08-05 03:00:00,2210
2023-08-05 04:00:00,2033
2023-08-05 05:00:00,1887
2023-08-05 06:00:00,1785
2023-08-05 07:00:00,1717
2023-08-05 08:00:00,1675
2023-08-05 09:00:00,1657
2023-08-05 10:00:00,1667
2023-08-05 11:00:00,1699
2023-08-05 12:00:00,1785
2023-08-05 13:00:00,1954
2023-08-05 14:00:00,2099
2023-08-05 15:00:00,2220
2023-08-05 16:00:00,2350
2023-08-05 17:00:00,2454
2023-08-05 18:00:00,2560
2023-08-05 19:00:00,2657
2023-08-05 20:00:00,2778
2023-08-05 21:00:00,2913
2023-08-05 22:00:00,2957
2023-08-05 23:00:00,2920
2023-08-06 00:00:00,2811
2023-08-06 01:00:00,2702
2023-08-06 02:00:00,2558
2023-08-06 03:00:00,2360
2023-08-06 04:00:00,2160
2023-08-06 05:00:00,1973
2023-08-06 06:00:00,1845
2023-08-06 07:00:00,1761
2023-08-06 08:00:00,1698
2023-08-06 09:00:00,1666
2023-08-06 10:00:00,1658
2023-08-06 11:00:00,1661
2023-08-06 12:00:00,1756
2023-08-06 13:00:00,1941
2023-08-06 14:00:00,2173
2023-08-06 15:00:00,2380
2023-08-06 16:00:00,2585
2023-08-06 17:00:00,2724
2023-08-06 18:00:00,2822
2023-08-06 19:00:00,2937
2023-08-06 20:00:00,3014
2023-08-06 21:00:00,3106
2023-08-06 22:00:00,3123
2023-08-06 23:00:00,3092
2023-08-07 00:00:00,2939
2023-08-07 01:00:00,2828
2023-08-07 02:00:00,2693
2023-08-07 03:00:00,2490
2023-08-07 04:00:00,2256
2023-08-07 05:00:00,2068
2023-08-07 06:00:00,1958
2023-08-07 07:00:00,1892
2023-08-07 08:00:00,1862
2023-08-07 09:00:00,1877
