period,PL
2023-03-01 00:00:00,5528
2023-03-01 01:00:00,5509
2023-03-01 02:00:00,5423
2023-03-01 03:00:00,5224
2023-03-01 04:00:00,4971
2023-03-01 05:00:00,4787
2023-03-01 06:00:00,4674
2023-03-01 07:00:00,4657
2023-03-01 08:00:00,4659
2023-03-01 09:00:00,4714
2023-03-01 10:00:00,4871
2023-03-01 11:00:00,5199
2023-03-01 12:00:00,5724
2023-03-01 13:00:00,5893
2023-03-01 14:00:00,5702
2023-03-01 15:00:00,5474
2023-03-01 16:00:00,5341
2023-03-01 17:00:00,5230
2023-03-01 18:00:00,5102
2023-03-01 19:00:00,5053
2023-03-01 20:00:00,4988
2023-03-01 21:00:00,4939
2023-03-01 22:00:00,4997
2023-03-01 23:00:00,5154
2023-03-02 00:00:00,5316
2023-03-02 01:00:00,5307
2023-03-02 02:00:00,5180
2023-03-02 03:00:00,4990
2023-03-02 04:00:00,4699
2023-03-02 05:00:00,4460
2023-03-02 06:00:00,4300
2023-03-02 07:00:00,4212
2023-03-02 08:00:00,4169
2023-03-02 09:00:00,4161
2023-03-02 10:00:00,4261
2023-03-02 11:00:00,4544
2023-03-02 12:00:00,5029
2023-03-02 13:00:00,5268
2023-03-02 14:00:00,5282
2023-03-02 15:00:00,5210
2023-03-02 16:00:00,5081
2023-03-02 17:00:00,4946
2023-03-02 18:00:00,4848
2023-03-02 19:00:00,4842
2023-03-02 20:00:00,4773
2023-03-02 21:00:00,4738
2023-03-02 22:00:00,4831
2023-03-02 23:00:00,4947
2023-03-03 00:00:00,5106
2023-03-03 01:00:00,5102
2023-03-03 02:00:00,5012
2023-03-03 03:00:00,4862
2023-03-03 04:00:00,4607
2023-03-03 05:00:00,4401
2023-03-03 06:00:00,4289
2023-03-03 07:00:00,4245
2023-03-03 08:00:00,4257
2023-03-03 09:00:00,4318
2023-03-03 10:00:00,4464
2023-03-03 11:00:00,4792
2023-03-03 12:00:00,5303
2023-03-03 13:00:00,5515
2023-03-03 14:00:00,5435
2023-03-03 15:00:00,5353
2023-03-03 16:00:00,5258
2023-03-03 17:00:00,5227
2023-03-03 18:00:00,5214
2023-03-03 19:00:00,5233
2023-03-03 20:00:00,5229
2023-03-03 21:00:00,5257
2023-03-03 22:00:00,5388
2023-03-03 23:00:00,5519
2023-03-04 00:00:00,5552
2023-03-04 01:00:00,5507
2023-03-04 02:00:00,5369
2023-03-04 03:00:00,5167
2023-03-04 04:00:00,4896
2023-03-04 05:00:00,4642
2023-03-04 06:00:00,4437
2023-03-04 07:00:00,4306
2023-03-04 08:00:00,4229
2023-03-04 09:00:00,4179
2023-03-04 10:00:00,4190
2023-03-04 11:00:00,4292
2023-03-04 12:00:00,4481
2023-03-04 13:00:00,4658
2023-03-04 14:00:00,4873
2023-03-04 15:00:00,4994
2023-03-04 16:00:00,5028
2023-03-04 17:00:00,4980
2023-03-04 18:00:00,4881
2023-03-04 19:00:00,4832
2023-03-04 20:00:00,4775
2023-03-04 21:00:00,4775
2023-03-04 22:00:00,4829
2023-03-04 23:00:00,4938
2023-03-05 00:00:00,5055
2023-03-05 01:00:00,5013
2023-03-05 02:00:00,4908
2023-03-05 03:00:00,4768
2023-03-05 04:00:00,4582
2023-03-05 05:00:00,4418
2023-03-05 06:00:00,4295
2023-03-05 07:00:00,4238
2023-03-05 08:00:00,4208
2023-03-05 09:00:00,4219
2023-03-05 10:00:00,4292
2023-03-05 11:00:00,4427
2023-03-05 12:00:00,4630
2023-03-05 13:00:00,4744
2023-03-05 14:00:00,4753
2023-03-05 15:00:00,4659
2023-03-05 16:00:00,4542
2023-03-05 17:00:00,4502
2023-03-05 18:00:00,4474
2023-03-05 19:00:00,4395
2023-03-05 20:00:00,4328
2023-03-05 21:00:00,4334
2023-03-05 22:00:00,4445
2023-03-05 23:00:00,4625
2023-03-06 00:00:00,4839
2023-03-06 01:00:00,4867
2023-03-06 02:00:00,4764
2023-03-06 03:00:00,4616
2023-03-06 04:00:00,4496
2023-03-06 05:00:00,4363
2023-03-06 06:00:00,4275
2023-03-06 07:00:00,4264
2023-03-06 08:00:00,4290
2023-03-06 09:00:00,4363
2023-03-06 10:00:00,4492
2023-03-06 11:00:00,4793
2023-03-06 12:00:00,5329
2023-03-06 13:00:00,5527
2023-03-06 14:00:00,5387
2023-03-06 15:00:00,5322
2023-03-06 16:00:00,5171
2023-03-06 17:00:00,5066
2023-03-06 18:00:00,4932
2023-03-06 19:00:00,4832
2023-03-06 20:00:00,4745
2023-03-06 21:00:00,4700
2023-03-06 22:00:00,4770
2023-03-06 23:00:00,4975
2023-03-07 00:00:00,5170
2023-03-07 01:00:00,5162
2023-03-07 02:00:00,5053
2023-03-07 03:00:00,4869
2023-03-07 04:00:00,4731
2023-03-07 05:00:00,4611
2023-03-07 06:00:00,4498
2023-03-07 07:00:00,4456
2023-03-07 08:00:00,4442
2023-03-07 09:00:00,4486
2023-03-07 10:00:00,4655
2023-03-07 11:00:00,4923
2023-03-07 12:00:00,5401
2023-03-07 13:00:00,5656
2023-03-07 14:00:00,5684
2023-03-07 15:00:00,5524
2023-03-07 16:00:00,5363
2023-03-07 17:00:00,5360
2023-03-07 18:00:00,5242
2023-03-07 19:00:00,5145
2023-03-07 20:00:00,5072
2023-03-07 21:00:00,5088
2023-03-07 22:00:00,5208
2023-03-07 23:00:00,5387
2023-03-08 00:00:00,5585
2023-03-08 01:00:00,5641
2023-03-08 02:00:00,5553
2023-03-08 03:00:00,5381
2023-03-08 04:00:00,5135
2023-03-08 05:00:00,4958
2023-03-08 06:00:00,4819
2023-03-08 07:00:00,4769
2023-03-08 08:00:00,4744
2023-03-08 09:00:00,4774
2023-03-08 10:00:00,4911
2023-03-08 11:00:00,5224
2023-03-08 12:00:00,5698
2023-03-08 13:00:00,5870
2023-03-08 14:00:00,5781
2023-03-08 15:00:00,5699
2023-03-08 16:00:00,5529
2023-03-08 17:00:00,5386
2023-03-08 18:00:00,5254
2023-03-08 19:00:00,5164
2023-03-08 20:00:00,5060
2023-03-08 21:00:00,5007
2023-03-08 22:00:00,5096
2023-03-08 23:00:00,5274
2023-03-09 00:00:00,5490
2023-03-09 01:00:00,5525
2023-03-09 02:00:00,5422
2023-03-09 03:00:00,5246
2023-03-09 04:00:00,4996
2023-03-09 05:00:00,4841
2023-03-09 06:00:00,4727
2023-03-09 07:00:00,4671
2023-03-09 08:00:00,4648
2023-03-09 09:00:00,4706
2023-03-09 10:00:00,4850
2023-03-09 11:00:00,5174
2023-03-09 12:00:00,5642
2023-03-09 13:00:00,5778
2023-03-09 14:00:00,5641
2023-03-09 15:00:00,5469
2023-03-09 16:00:00,5285
2023-03-09 17:00:00,5158
2023-03-09 18:00:00,5042
2023-03-09 19:00:00,4954
2023-03-09 20:00:00,4860
2023-03-09 21:00:00,4822
2023-03-09 22:00:00,4908
2023-03-09 23:00:00,5057
2023-03-10 00:00:00,5276
2023-03-10 01:00:00,5296
2023-03-10 02:00:00,5228
2023-03-10 03:00:00,5079
2023-03-10 04:00:00,4857
2023-03-10 05:00:00,4715
2023-03-10 06:00:00,4608
2023-03-10 07:00:00,4554
2023-03-10 08:00:00,4567
2023-03-10 09:00:00,4591
2023-03-10 10:00:00,4699
2023-03-10 11:00:00,4993
2023-03-10 12:00:00,5430
2023-03-10 13:00:00,5674
2023-03-10 14:00:00,5694
2023-03-10 15:00:00,5572
2023-03-10 16:00:00,5526
2023-03-10 17:00:00,5495
2023-03-10 18:00:00,5504
2023-03-10 19:00:00,5500
2023-03-10 20:00:00,5490
2023-03-10 21:00:00,5477
2023-03-10 22:00:00,5548
2023-03-10 23:00:00,5587
2023-03-11 00:00:00,5566
2023-03-11 01:00:00,5471
2023-03-11 02:00:00,5297
2023-03-11 03:00:00,5093
2023-03-11 04:00:00,4831
2023-03-11 05:00:00,4600
2023-03-11 06:00:00,4431
2023-03-11 07:00:00,4365
2023-03-11 08:00:00,4337
2023-03-11 09:00:00,4334
2023-03-11 10:00:00,4384
2023-03-11 11:00:00,4514
2023-03-11 12:00:00,4713
2023-03-11 13:00:00,4894
2023-03-11 14:00:00,5087
2023-03-11 15:00:00,5191
2023-03-11 16:00:00,5241
2023-03-11 17:00:00,5217
2023-03-11 18:00:00,5165
2023-03-11 19:00:00,5093
2023-03-11 20:00:00,5048
2023-03-11 21:00:00,5005
2023-03-11 22:00:00,5055
2023-03-11 23:00:00,5176
2023-03-12 00:00:00,5290
2023-03-12 01:00:00,5270
2023-03-12 02:00:00,5180
2023-03-12 03:00:00,5038
2023-03-12 04:00:00,4848
2023-03-12 05:00:00,4684
2023-03-13 05:00:00,4384
2023-03-13 06:00:00,4333
2023-03-13 07:00:00,4339
2023-03-13 08:00:00,4362
2023-03-13 09:00:00,4484
2023-03-13 10:00:00,4772
2023-03-13 11:00:00,5289
2023-03-13 12:00:00,5629
2023-03-13 13:00:00,5696
2023-03-13 14:00:00,5700
2023-03-13 15:00:00,5688
2023-03-13 16:00:00,5680
2023-03-13 17:00:00,5630
2023-03-13 18:00:00,5604
2023-03-13 19:00:00,5467
2023-03-13 20:00:00,5418
2023-03-13 21:00:00,5444
2023-03-13 22:00:00,5527
2023-03-13 23:00:00,5534
2023-03-14 00:00:00,5582
2023-03-14 01:00:00,5501
2023-03-14 02:00:00,5376
2023-03-14 03:00:00,5111
2023-03-14 04:00:00,4880
2023-03-14 05:00:00,4731
2023-03-14 06:00:00,4660
2023-03-14 07:00:00,4645
2023-03-14 08:00:00,4680
2023-03-14 09:00:00,4829
2023-03-14 10:00:00,5071
2023-03-14 11:00:00,5544
2023-03-14 12:00:00,5831
2023-03-14 13:00:00,5946
2023-03-14 14:00:00,5967
2023-03-14 15:00:00,5935
2023-03-14 16:00:00,5869
2023-03-14 17:00:00,5847
2023-03-14 18:00:00,5880
2023-03-14 19:00:00,5777
2023-03-14 20:00:00,5738
2023-03-14 21:00:00,5811
2023-03-14 22:00:00,5912
2023-03-14 23:00:00,5970
2023-03-15 00:00:00,6071
2023-03-15 01:00:00,5983
2023-03-15 02:00:00,5774
2023-03-15 03:00:00,5543
2023-03-15 04:00:00,5294
2023-03-15 05:00:00,5106
2023-03-15 06:00:00,5019
2023-03-15 07:00:00,4987
2023-03-15 08:00:00,5013
2023-03-15 09:00:00,5141
2023-03-15 10:00:00,5424
2023-03-15 11:00:00,5917
2023-03-15 12:00:00,6206
2023-03-15 13:00:00,6232
2023-03-15 14:00:00,6112
2023-03-15 15:00:00,5934
2023-03-15 16:00:00,5725
2023-03-15 17:00:00,5606
2023-03-15 18:00:00,5450
2023-03-15 19:00:00,5297
2023-03-15 20:00:00,5176
2023-03-15 21:00:00,5164
2023-03-15 22:00:00,5246
2023-03-15 23:00:00,5331
2023-03-16 00:00:00,5544
2023-03-16 01:00:00,5563
2023-03-16 02:00:00,5412
2023-03-16 03:00:00,5133
2023-03-16 04:00:00,4919
2023-03-16 05:00:00,4763
2023-03-16 06:00:00,4710
2023-03-16 07:00:00,4695
2023-03-16 08:00:00,4711
2023-03-16 09:00:00,4875
2023-03-16 10:00:00,5138
2023-03-16 11:00:00,5631
2023-03-16 12:00:00,5907
2023-03-16 13:00:00,5898
2023-03-16 14:00:00,5737
2023-03-16 15:00:00,5530
2023-03-16 16:00:00,5294
2023-03-16 17:00:00,5070
2023-03-16 18:00:00,4910
2023-03-16 19:00:00,4762
2023-03-16 20:00:00,4651
2023-03-16 21:00:00,4622
2023-03-16 22:00:00,4657
2023-03-16 23:00:00,4733
2023-03-17 00:00:00,4901
2023-03-17 01:00:00,4902
2023-03-17 02:00:00,4762
2023-03-17 03:00:00,4516
2023-03-17 04:00:00,4288
2023-03-17 05:00:00,4156
2023-03-17 06:00:00,4074
2023-03-17 07:00:00,4037
2023-03-17 08:00:00,4027
2023-03-17 09:00:00,4134
2023-03-17 10:00:00,4389
2023-03-17 11:00:00,4841
2023-03-17 12:00:00,5134
2023-03-17 13:00:00,5204
2023-03-17 14:00:00,5123
2023-03-17 15:00:00,5010
2023-03-17 16:00:00,4917
2023-03-17 17:00:00,4877
2023-03-17 18:00:00,4865
2023-03-17 19:00:00,4815
2023-03-17 20:00:00,4725
2023-03-17 21:00:00,4727
2023-03-17 22:00:00,4717
2023-03-17 23:00:00,4698
2023-03-18 00:00:00,4738
2023-03-18 01:00:00,4672
2023-03-18 02:00:00,4599
2023-03-18 03:00:00,4332
2023-03-18 04:00:00,4063
2023-03-18 05:00:00,3907
2023-03-18 06:00:00,3849
2023-03-18 07:00:00,3836
2023-03-18 08:00:00,3854
2023-03-18 09:00:00,3922
2023-03-18 10:00:00,4072
2023-03-18 11:00:00,4271
2023-03-18 12:00:00,4501
2023-03-18 13:00:00,4704
2023-03-18 14:00:00,4755
2023-03-18 15:00:00,4654
2023-03-18 16:00:00,4544
2023-03-18 17:00:00,4425
2023-03-18 18:00:00,4313
2023-03-18 19:00:00,4228
2023-03-18 20:00:00,4184
2023-03-18 21:00:00,4241
2023-03-18 22:00:00,4343
2023-03-18 23:00:00,4446
2023-03-19 00:00:00,4632
2023-03-19 01:00:00,4684
2023-03-19 02:00:00,4632
2023-03-19 03:00:00,4514
2023-03-19 04:00:00,4411
2023-03-19 05:00:00,4318
2023-03-19 06:00:00,4299
2023-03-19 07:00:00,4328
2023-03-19 08:00:00,4403
2023-03-19 09:00:00,4505
2023-03-19 10:00:00,4670
2023-03-19 11:00:00,4886
2023-03-19 12:00:00,5106
2023-03-19 13:00:00,5214
2023-03-19 14:00:00,5199
2023-03-19 15:00:00,5193
2023-03-19 16:00:00,5202
2023-03-19 17:00:00,5175
2023-03-19 18:00:00,5131
2023-03-19 19:00:00,5042
2023-03-19 20:00:00,4966
2023-03-19 21:00:00,4970
2023-03-19 22:00:00,5015
2023-03-19 23:00:00,5123
2023-03-20 00:00:00,5364
2023-03-20 01:00:00,5397
2023-03-20 02:00:00,5250
2023-03-20 03:00:00,5019
2023-03-20 04:00:00,4818
2023-03-20 05:00:00,4726
2023-03-20 06:00:00,4684
2023-03-20 07:00:00,4707
2023-03-20 08:00:00,4759
2023-03-20 09:00:00,4913
2023-03-20 10:00:00,5254
2023-03-20 11:00:00,5803
2023-03-20 12:00:00,6104
2023-03-20 13:00:00,5999
2023-03-20 14:00:00,5765
2023-03-20 15:00:00,5586
2023-03-20 16:00:00,5427
2023-03-20 17:00:00,5208
2023-03-20 18:00:00,5114
2023-03-20 19:00:00,4958
2023-03-20 20:00:00,4845
2023-03-20 21:00:00,4819
2023-03-20 22:00:00,4866
2023-03-20 23:00:00,4954
2023-03-21 00:00:00,5138
2023-03-21 01:00:00,5188
2023-03-21 02:00:00,5040
2023-03-21 03:00:00,4801
2023-03-21 04:00:00,4606
2023-03-21 05:00:00,4468
2023-03-21 06:00:00,4413
2023-03-21 07:00:00,4486
2023-03-21 08:00:00,4569
2023-03-21 09:00:00,4715
2023-03-21 10:00:00,5055
2023-03-21 11:00:00,5658
2023-03-21 12:00:00,5909
2023-03-21 13:00:00,5783
2023-03-21 14:00:00,5476
2023-03-21 15:00:00,5279
2023-03-21 16:00:00,5049
2023-03-21 17:00:00,4887
2023-03-21 18:00:00,4805
2023-03-21 19:00:00,4670
2023-03-21 20:00:00,4598
2023-03-21 21:00:00,4573
2023-03-21 22:00:00,4630
2023-03-21 23:00:00,4659
2023-03-22 00:00:00,4815
2023-03-22 01:00:00,4838
2023-03-22 02:00:00,4676
2023-03-22 03:00:00,4438
2023-03-22 04:00:00,4222
2023-03-22 05:00:00,4103
2023-03-22 06:00:00,4096
2023-03-22 07:00:00,4118
2023-03-22 08:00:00,4153
2023-03-22 09:00:00,4248
2023-03-22 10:00:00,4560
2023-03-22 11:00:00,5081
2023-03-22 12:00:00,5337
2023-03-22 13:00:00,5366
2023-03-22 14:00:00,5197
2023-03-22 15:00:00,5136
2023-03-22 16:00:00,4966
2023-03-22 17:00:00,4781
2023-03-22 18:00:00,4728
2023-03-22 19:00:00,4663
2023-03-22 20:00:00,4606
2023-03-22 21:00:00,4601
2023-03-22 22:00:00,4651
2023-03-22 23:00:00,4681
2023-03-23 00:00:00,4785
2023-03-23 01:00:00,4769
2023-03-23 02:00:00,4542
2023-03-23 03:00:00,4254
2023-03-23 04:00:00,4028
2023-03-23 05:00:00,3889
2023-03-23 06:00:00,3804
2023-03-23 07:00:00,3781
2023-03-23 08:00:00,3782
2023-03-23 09:00:00,3906
2023-03-23 10:00:00,4181
2023-03-23 11:00:00,4662
2023-03-23 12:00:00,4926
2023-03-23 13:00:00,4999
2023-03-23 14:00:00,5025
2023-03-23 15:00:00,5071
2023-03-23 16:00:00,5024
2023-03-23 17:00:00,4931
2023-03-23 18:00:00,4861
2023-03-23 19:00:00,4745
2023-03-23 20:00:00,4686
2023-03-23 21:00:00,4768
2023-03-23 22:00:00,4784
2023-03-23 23:00:00,4743
2023-03-24 00:00:00,4802
2023-03-24 01:00:00,4756
2023-03-24 02:00:00,4514
2023-03-24 03:00:00,4248
2023-03-24 04:00:00,3983
2023-03-24 05:00:00,3818
2023-03-24 06:00:00,3716
2023-03-24 07:00:00,3705
2023-03-24 08:00:00,3699
2023-03-24 09:00:00,3806
2023-03-24 10:00:00,4053
2023-03-24 11:00:00,4501
2023-03-24 12:00:00,4819
2023-03-24 13:00:00,4947
2023-03-24 14:00:00,5008
2023-03-24 15:00:00,5034
2023-03-24 16:00:00,4973
2023-03-24 17:00:00,4842
2023-03-24 18:00:00,4744
2023-03-24 19:00:00,4654
2023-03-24 20:00:00,4569
2023-03-24 21:00:00,4579
2023-03-24 22:00:00,4595
2023-03-24 23:00:00,4594
2023-03-25 00:00:00,4660
2023-03-25 01:00:00,4664
2023-03-25 02:00:00,4596
2023-03-25 03:00:00,4310
2023-03-25 04:00:00,4100
2023-03-25 05:00:00,3947
2023-03-25 06:00:00,3870
2023-03-25 07:00:00,3829
2023-03-25 08:00:00,3821
2023-03-25 09:00:00,3862
2023-03-25 10:00:00,3984
2023-03-25 11:00:00,4183
2023-03-25 12:00:00,4407
2023-03-25 13:00:00,4654
2023-03-25 14:00:00,4842
2023-03-25 15:00:00,4967
2023-03-25 16:00:00,5011
2023-03-25 17:00:00,5000
2023-03-25 18:00:00,4955
2023-03-25 19:00:00,4855
2023-03-25 20:00:00,4781
2023-03-25 21:00:00,4777
2023-03-25 22:00:00,4787
2023-03-25 23:00:00,4750
2023-03-26 00:00:00,4763
2023-03-26 01:00:00,4669
2023-03-26 02:00:00,4517
2023-03-26 03:00:00,4318
2023-03-26 04:00:00,4092
2023-03-26 05:00:00,3922
2023-03-26 06:00:00,3828
2023-03-26 07:00:00,3794
2023-03-26 08:00:00,3789
2023-03-26 09:00:00,3831
2023-03-26 10:00:00,3943
2023-03-26 11:00:00,4116
2023-03-26 12:00:00,4277
2023-03-26 13:00:00,4354
2023-03-26 14:00:00,4325
2023-03-26 15:00:00,4269
2023-03-26 16:00:00,4197
2023-03-26 17:00:00,4110
2023-03-26 18:00:00,4003
2023-03-26 19:00:00,3908
2023-03-26 20:00:00,3874
2023-03-26 21:00:00,3920
2023-03-26 22:00:00,4026
2023-03-26 23:00:00,4136
2023-03-27 00:00:00,4297
2023-03-27 01:00:00,4393
2023-03-27 02:00:00,4245
2023-03-27 03:00:00,4038
2023-03-27 04:00:00,3891
2023-03-27 05:00:00,3839
2023-03-27 06:00:00,3824
2023-03-27 07:00:00,3846
2023-03-27 08:00:00,3903
2023-03-27 09:00:00,4061
2023-03-27 10:00:00,4443
2023-03-27 11:00:00,5011
2023-03-27 12:00:00,5293
2023-03-27 13:00:00,5213
2023-03-27 14:00:00,5049
2023-03-27 15:00:00,4872
2023-03-27 16:00:00,4711
2023-03-27 17:00:00,4663
2023-03-27 18:00:00,4678
2023-03-27 19:00:00,4644
2023-03-27 20:00:00,4636
2023-03-27 21:00:00,4720
2023-03-27 22:00:00,4774
2023-03-27 23:00:00,4747
2023-03-28 00:00:00,4807
2023-03-28 01:00:00,4773
2023-03-28 02:00:00,4603
2023-03-28 03:00:00,4368
2023-03-28 04:00:00,4174
2023-03-28 05:00:00,4043
2023-03-28 06:00:00,3988
2023-03-28 07:00:00,3969
2023-03-28 08:00:00,3984
2023-03-28 09:00:00,4102
2023-03-28 10:00:00,4398
2023-03-28 11:00:00,4905
2023-03-28 12:00:00,5192
2023-03-28 13:00:00,5248
2023-03-28 14:00:00,5139
2023-03-28 15:00:00,5052
2023-03-28 16:00:00,4950
2023-03-28 17:00:00,4838
2023-03-28 18:00:00,4765
2023-03-28 19:00:00,4678
2023-03-28 20:00:00,4600
2023-03-28 21:00:00,4628
2023-03-28 22:00:00,4691
2023-03-28 23:00:00,4738
2023-03-29 00:00:00,4879
2023-03-29 01:00:00,4924
2023-03-29 02:00:00,4769
2023-03-29 03:00:00,4526
2023-03-29 04:00:00,4304
2023-03-29 05:00:00,4167
2023-03-29 06:00:00,4090
2023-03-29 07:00:00,4076
2023-03-29 08:00:00,4119
2023-03-29 09:00:00,4278
2023-03-29 10:00:00,4571
2023-03-29 11:00:00,5137
2023-03-29 12:00:00,5382
2023-03-29 13:00:00,5254
2023-03-29 14:00:00,5039
2023-03-29 15:00:00,4970
2023-03-29 16:00:00,4795
2023-03-29 17:00:00,4628
2023-03-29 18:00:00,4549
2023-03-29 19:00:00,4461
2023-03-29 20:00:00,4393
2023-03-29 21:00:00,4423
2023-03-29 22:00:00,4448
2023-03-29 23:00:00,4566
2023-03-30 00:00:00,4716
2023-03-30 01:00:00,4741
2023-03-30 02:00:00,4566
2023-03-30 03:00:00,4340
2023-03-30 04:00:00,4156
2023-03-30 05:00:00,4060
2023-03-30 06:00:00,4049
2023-03-30 07:00:00,4093
2023-03-30 08:00:00,4186
2023-03-30 09:00:00,4372
2023-03-30 10:00:00,4646
2023-03-30 11:00:00,5278
2023-03-30 12:00:00,5557
2023-03-30 13:00:00,5492
2023-03-30 14:00:00,5339
2023-03-30 15:00:00,5247
2023-03-30 16:00:00,5120
2023-03-30 17:00:00,4992
2023-03-30 18:00:00,4892
2023-03-30 19:00:00,4752
2023-03-30 20:00:00,4652
2023-03-30 21:00:00,4642
2023-03-30 22:00:00,4693
2023-03-30 23:00:00,4752
2023-03-31 00:00:00,4940
2023-03-31 01:00:00,5057
2023-03-31 02:00:00,4940
2023-03-31 03:00:00,4784
2023-03-31 04:00:00,4620
2023-03-31 05:00:00,4509
2023-03-31 06:00:00,4454
2023-03-31 07:00:00,4441
2023-03-31 08:00:00,4404
2023-03-31 09:00:00,4505
2023-03-31 10:00:00,4785
2023-03-31 11:00:00,5282
2023-03-31 12:00:00,5505
2023-03-31 13:00:00,5496
2023-03-31 14:00:00,5371
2023-03-31 15:00:00,5294
2023-03-31 16:00:00,5196
2023-03-31 17:00:00,5064
2023-03-31 18:00:00,4937
2023-03-31 19:00:00,4838
2023-03-31 20:00:00,4779
2023-03-31 21:00:00,4791
2023-03-31 22:00:00,4801
2023-03-31 23:00:00,4752
2023-04-01 00:00:00,4756
2023-04-01 01:00:00,4687
2023-04-01 02:00:00,4497
2023-04-01 03:00:00,4244
2023-04-01 04:00:00,3998
2023-04-01 05:00:00,3806
2023-04-01 06:00:00,3687
2023-04-01 07:00:00,3619
2023-04-01 08:00:00,3584
2023-04-01 09:00:00,3598
2023-04-01 10:00:00,3678
2023-04-01 11:00:00,3844
2023-04-01 12:00:00,4010
2023-04-01 13:00:00,4211
2023-04-01 14:00:00,4330
2023-04-01 15:00:00,4310
2023-04-01 16:00:00,4216
2023-04-01 17:00:00,4050
2023-04-01 18:00:00,3908
2023-04-01 19:00:00,3834
2023-04-01 20:00:00,3837
2023-04-01 21:00:00,3918
2023-04-01 22:00:00,4027
2023-04-01 23:00:00,4020
2023-04-02 00:00:00,4023
2023-04-02 01:00:00,4033
2023-04-02 02:00:00,3935
2023-04-02 03:00:00,3787
2023-04-02 04:00:00,3681
2023-04-02 05:00:00,3556
2023-04-02 06:00:00,3497
2023-04-02 07:00:00,3492
2023-04-02 08:00:00,3519
2023-04-02 09:00:00,3607
2023-04-02 10:00:00,3746
2023-04-02 11:00:00,3947
2023-04-02 12:00:00,4185
2023-04-02 13:00:00,4342
2023-04-02 14:00:00,4366
2023-04-02 15:00:00,4338
2023-04-02 16:00:00,4301
2023-04-02 17:00:00,4235
2023-04-02 18:00:00,4140
2023-04-02 19:00:00,4055
2023-04-02 20:00:00,4018
2023-04-02 21:00:00,4065
2023-04-02 22:00:00,4166
2023-04-02 23:00:00,4250
2023-04-03 00:00:00,4397
2023-04-03 01:00:00,4564
2023-04-03 02:00:00,4474
2023-04-03 03:00:00,4275
2023-04-03 04:00:00,4127
2023-04-03 05:00:00,4045
2023-04-03 06:00:00,4032
2023-04-03 07:00:00,4052
2023-04-03 08:00:00,4109
2023-04-03 09:00:00,4271
2023-04-03 10:00:00,4613
2023-04-03 11:00:00,5148
2023-04-03 12:00:00,5371
2023-04-03 13:00:00,5244
2023-04-03 14:00:00,5022
2023-04-03 15:00:00,4894
2023-04-03 16:00:00,4811
2023-04-03 17:00:00,4639
2023-04-03 18:00:00,4558
2023-04-03 19:00:00,4468
2023-04-03 20:00:00,4401
2023-04-03 21:00:00,4410
2023-04-03 22:00:00,4465
2023-04-03 23:00:00,4473
2023-04-04 00:00:00,4572
2023-04-04 01:00:00,4605
2023-04-04 02:00:00,4400
2023-04-04 03:00:00,4078
2023-04-04 04:00:00,3814
2023-04-04 05:00:00,3660
2023-04-04 06:00:00,3577
2023-04-04 07:00:00,3555
2023-04-04 08:00:00,3571
2023-04-04 09:00:00,3709
2023-04-04 10:00:00,3980
2023-04-04 11:00:00,4507
2023-04-04 12:00:00,4743
2023-04-04 13:00:00,4670
2023-04-04 14:00:00,4560
2023-04-04 15:00:00,4492
2023-04-04 16:00:00,4433
2023-04-04 17:00:00,4381
2023-04-04 18:00:00,4364
2023-04-04 19:00:00,4325
2023-04-04 20:00:00,4294
2023-04-04 21:00:00,4331
2023-04-04 22:00:00,4384
2023-04-04 23:00:00,4372
2023-04-05 00:00:00,4456
2023-04-05 01:00:00,4482
2023-04-05 02:00:00,4260
2023-04-05 03:00:00,3969
2023-04-05 04:00:00,3679
2023-04-05 05:00:00,3475
2023-04-05 06:00:00,3368
2023-04-05 07:00:00,3312
2023-04-05 08:00:00,3292
2023-04-05 09:00:00,3379
2023-04-05 10:00:00,3643
2023-04-05 11:00:00,4116
2023-04-05 12:00:00,4381
2023-04-05 13:00:00,4499
2023-04-05 14:00:00,4539
2023-04-05 15:00:00,4567
2023-04-05 16:00:00,4556
2023-04-05 17:00:00,4524
2023-04-05 18:00:00,4525
2023-04-05 19:00:00,4485
2023-04-05 20:00:00,4446
2023-04-05 21:00:00,4482
2023-04-05 22:00:00,4529
2023-04-05 23:00:00,4522
2023-04-06 00:00:00,4553
2023-04-06 01:00:00,4533
2023-04-06 02:00:00,4314
2023-04-06 03:00:00,4101
2023-04-06 04:00:00,3778
2023-04-06 05:00:00,3571
2023-04-06 06:00:00,3478
2023-04-06 07:00:00,3398
2023-04-06 08:00:00,3384
2023-04-06 09:00:00,3460
2023-04-06 10:00:00,3670
2023-04-06 11:00:00,4083
2023-04-06 12:00:00,4318
2023-04-06 13:00:00,4442
2023-04-06 14:00:00,4475
2023-04-06 15:00:00,4506
2023-04-06 16:00:00,4547
2023-04-06 17:00:00,4551
2023-04-06 18:00:00,4569
2023-04-06 19:00:00,4540
2023-04-06 20:00:00,4478
2023-04-06 21:00:00,4447
2023-04-06 22:00:00,4417
2023-04-06 23:00:00,4354
2023-04-07 00:00:00,4344
2023-04-07 01:00:00,4310
2023-04-07 02:00:00,4140
2023-04-07 03:00:00,3872
2023-04-07 04:00:00,3594
2023-04-07 05:00:00,3405
2023-04-07 06:00:00,3304
2023-04-07 07:00:00,3263
2023-04-07 08:00:00,3245
